module,type,name,res_id,src,value,comments
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__active,Active,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__bic,Bank Identifier Code,,
web_unsplash,model,"ir.model.fields,help",base.field_res_bank__bic,Sometimes called BIC or Swift.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__city,City,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__country,Country,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__email,Email,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__name,Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__phone,Phone,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__state,Fed. State,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__street,Street,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__street2,Street2,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_bank__zip,Zip,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__bank_ids,Bank Accounts,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__bank_ids,Bank accounts related to this company,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__base_onboarding_company_state,State of the onboarding company step,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__child_ids,Child Companies,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__city,City,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__company_registry,Company Registry,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__country_id,Country,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__currency_id,Currency,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__email,Email,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__external_report_layout_id,Document Template,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__favicon,Company Favicon,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__favicon,This field holds the image used to display a favicon for a given company.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__font,Font,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__logo,Company Logo,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__logo_web,Logo Web,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__name,Company Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__paperformat_id,Paper format,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__parent_id,Parent Company,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__partner_id,Partner,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__phone,Phone,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__primary_color,Primary Color,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__report_footer,Report Footer,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__report_footer,Footer text displayed at the bottom of all reports.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__report_header,Company Tagline,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__report_header,Appears by default on the top right corner of your printed documents (report header).,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__secondary_color,Secondary Color,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__sequence,Sequence,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__sequence,Used to order Companies in the company switcher,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__state_id,Fed. State,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__street,Street,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__street2,Street2,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__user_ids,Accepted Users,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__vat,Tax ID,,
web_unsplash,model,"ir.model.fields,help",base.field_res_company__vat,The Tax Identification Number. Complete it if the contact is subjected to government taxes. Used in some legal statements.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__website,Website Link,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_company__zip,Zip,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_installer__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_settings__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_settings__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_settings__write_date,Last Updated on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_config_settings__write_uid,Last Updated by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country____last_update,Last Modified on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__address_format,Layout in Reports,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__address_format,"Display format to use for addresses belonging to this country.

You can use python-style string pattern with all the fields of the address (for example, use '%(street)s' to display the field 'street') plus
%(state_name)s: the name of the state
%(state_code)s: the code of the state
%(country_name)s: the name of the country
%(country_code)s: the code of the country",,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__address_view_id,Input View,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__address_view_id,"Use this field if you want to replace the usual way to encode a complete address. Note that the address_format field is used to modify the way to display addresses (in reports for example), while this field is used to modify the input form for addresses.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__code,Country Code,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__code,"The ISO country code in two chars. 
You can use this field for quick search.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__country_group_ids,Country Groups,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__create_date,Created on,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__create_uid,Created by,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__currency_id,Currency,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__display_name,Display Name,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__id,ID,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__image_url,Flag,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__image_url,Url of static flag image,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__name,Country Name,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__name,The full name of the country.,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__name_position,Customer Name Position,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__name_position,"Determines where the customer/company name should be placed, i.e. after or before the address.",,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__phone_code,Country Calling Code,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__state_ids,States,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__state_required,State Required,,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_country__vat_label,Vat Label,,
web_unsplash,model,"ir.model.fields,help",base.field_res_country__vat_label,Use this field if you want to change vat label.,,
